listing_id,brand,model,year,price_inr,transmission,mileage_km,fuel_type,city,car_age,mileage_per_year,price_per_km,price_vs_model_median_pct,source_url,condition_grade,days_on_market,recon_cost_est,acquisition_cost,holding_cost_per_day,expected_resale_price
DW-001733,Skoda,Rapid,2021,662359.0,Automatic,71786.0,Petrol,Hyderabad,6,11964.0,9.23,35.2,https://www.cardekho.com/used-car-details/used-Skoda-rapid-10-tsi-ambition-at-cars-Hyderabad_935154b9-f538-4362-8db0-e58a05b4acde.htm,Good,65,9000,464282.0,1021.42,662359.0
DW-004295,Volkswagen,Vento,2016,425000.0,Automatic,90000.0,Petrol,Mohali,11,8182.0,4.72,2.4,https://www.cardekho.com/used-car-details/used-Volkswagen-vento-12-tsi-highline-at-cars-Mohali_bede8c72-1cfe-4cad-a195-1675ad32f9e9.htm,Fair,46,22000,332893.0,732.36,425000.0
DW-006973,Hyundai,Grand i10,2017,290000.0,Manual,82123.0,Diesel,Varanasi,10,8212.0,3.53,-20.1,https://www.cardekho.com/used-car-details/used-Hyundai-grand-i10-crdi-sportz-cars-Varanasi_f1039d8f-bc14-4dc6-9064-85f6b62beafa.htm,Fair,34,22000,212568.0,467.65,290000.0
DW-005895,Ford,Figo,2017,281296.0,Manual,47234.0,Petrol,Vadodara,10,4723.0,5.96,12.5,https://www.cardekho.com/used-car-details/used-Ford-figo-trend-cars-Vadodara_c08cff62-6fef-43de-92ca-ca6cb346ea59.htm,Fair,51,22000,177803.0,391.17,281296.0
DW-001714,Skoda,Kushaq,2022,1325000.0,Automatic,46500.0,Petrol,Hyderabad,5,9300.0,28.49,29.5,https://www.cardekho.com/used-car-details/used-Skoda-kushaq-10-tsi-style-at-bsvi-cars-Hyderabad_b2567747-4fba-4b1b-a05d-3ab2cda361a8.htm?adId=33503&adType=41,Good,55,9000,1056005.0,2323.21,1325000.0
DW-000550,Tata,Aria,2022,619572.0,Manual,64708.0,Diesel,Faridabad,5,12942.0,9.57,54.9,https://www.cardekho.com/used-car-details/used-Tata-aria-pride-4x4-cars-Faridabad_e3f303f2-563c-4399-9f2d-0cfb510d094f.htm,Good,70,9000,483401.0,1063.48,619572.0
DW-003149,MG,Astor,2023,990000.0,Automatic,39000.0,Petrol,Ahmedabad,4,9750.0,25.38,10.7,https://www.cardekho.com/used-car-details/used-Mg-astor-savvy-turbo-at-bsvi-cars-Ahmedabad_bd168191-7fd5-48cb-b0f5-34af1a0e7ab6.htm,Good,29,9000,796466.0,1752.23,990000.0
DW-006482,Tata,Harrier,2022,1495000.0,Manual,69000.0,Diesel,Nashik,5,13800.0,21.67,17.7,https://www.cardekho.com/used-car-details/used-Tata-harrier-xt-plus-bsvi-cars-Nashik_9519de30-f901-49b9-a2d5-f1ad19dc7aac.htm,Good,52,9000,1223223.0,2691.09,1495000.0
DW-002909,Hyundai,i10,2011,133000.0,Manual,69714.0,Petrol,Ahmedabad,16,4357.0,1.91,-40.9,https://www.cardekho.com/used-car-details/used-Hyundai-i10-magna-cars-Ahmedabad_059a932a-3f02-4ff4-8d69-20025161762e.htm,Fair,16,22000,85431.0,187.95,133000.0
DW-002168,Nissan,Magnite,2023,694139.0,Manual,31427.0,Petrol,Chennai,4,7857.0,22.09,26.2,https://www.cardekho.com/used-car-details/used-Nissan-magnite-turbo-xv-cars-Chennai_9c932841-32b2-492b-b248-3b891f1d66ea.htm,Excellent,46,3000,543930.0,1196.65,694139.0
DW-003510,Jeep,Compass,2020,1000000.0,Manual,90000.0,Diesel,Jaipur,7,12857.0,11.11,2.6,https://www.cardekho.com/used-car-details/used-Jeep-compass-20-limited-plus-cars-Jaipur_e97503a1-fb4f-49a5-ae7b-39b831fa6c06.htm,Good,53,9000,739369.0,1626.61,1000000.0
DW-000009,Kia,Sonet,2021,625000.0,Manual,60000.0,Petrol,Delhi,6,10000.0,10.42,-28.4,https://www.cardekho.com/used-cars+in+delhi?pageNo=1,Good,14,9000,493869.0,1086.51,625000.0
DW-000400,Volkswagen,Polo,2014,290000.0,Manual,80000.0,Diesel,Bhopal,13,6154.0,3.62,-26.6,https://www.cardekho.com/used-cars+in+bhopal?pageNo=3,Fair,32,22000,222628.0,489.78,290000.0
DW-003679,Renault,KWID,2018,211140.0,Manual,60466.0,Petrol,Lucknow,9,6718.0,3.49,-18.8,https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-reloaded-08-cars-Lucknow_a73f93e6-0c42-4e5b-b4e0-2f72ead7ef40.htm,Fair,20,22000,144405.0,317.69,211140.0
DW-008157,Tata,Punch,2021,533579.0,Manual,19971.0,Petrol,Ghaziabad,6,3328.0,26.72,-12.5,https://www.cardekho.com/used-car-details/used-Tata-punch-accomplished-cars-Ghaziabad_dfca0f69-7f2b-41a6-9a90-6e2e086d2877.htm,Good,8,9000,417677.0,918.89,533579.0
DW-006621,Ford,Ecosport,2021,895000.0,Manual,70000.0,Diesel,Nashik,6,11667.0,12.79,92.9,https://www.cardekho.com/used-car-details/used-Ford-ecosport-titanium-diesel-cars-Nashik_4111ad7c-5c98-48bf-9a3f-7890e7290a27.htm,Good,94,9000,676184.0,1487.6,895000.0
DW-001113,Audi,Q3,2018,1700000.0,Automatic,85000.0,Diesel,Mumbai,9,9444.0,20.0,18.3,https://www.cardekho.com/used-car-details/used-Audi-q3-35-tdi-quattro-technology-cars-Mumbai_873b08ea-c244-41e3-a982-a9534a569329.htm,Fair,54,22000,1360811.0,2993.78,1700000.0
DW-006035,Honda,Elevate,2025,1300000.0,Manual,30000.0,Petrol,Ludhiana,2,15000.0,43.33,2.8,https://www.cardekho.com/used-car-details/used-Honda-elevate-vx-non-rf-cars-Ludhiana_255a4ec7-5de8-47bf-b6b8-770eb3cae60b.htm,Fair,32,22000,1082545.0,2381.6,1300000.0
DW-002458,Audi,e-tron GT,2022,6000000.0,Automatic,70000.0,Electric,Pune,5,14000.0,85.71,0.0,https://www.cardekho.com/used-car-details/used-Audi-e-tron-gt-quattro-cars-Pune_15feac7d-e104-4f8c-bc22-688dfc4e4acc.htm?adId=33241&adType=41,Good,44,9000,4335350.0,9537.77,6000000.0
DW-009713,Tata,Harrier,2021,1190000.0,Automatic,65000.0,Diesel,New Delhi,6,10833.0,18.31,-6.3,https://www.cardekho.com/used-car-details/used-Tata-harrier-xza-plus-at-bsvi-cars-New-Delhi_50d9d9a6-a356-4c19-a000-a77eceedd097.htm,Good,35,9000,860129.0,1892.28,1190000.0
DW-006948,Maruti Suzuki,Ciaz,2018,400000.0,Manual,30600.0,Petrol,Varanasi,9,3400.0,13.07,-25.0,https://www.cardekho.com/used-car-details/used-Maruti-ciaz-alpha-bsiv-cars-Varanasi_ffd547ea-0471-4932-b0d0-486b6e51fe56.htm,Fair,17,22000,290366.0,638.81,400000.0
DW-004162,Maruti Suzuki,Swift,2023,468660.0,Manual,107664.0,Petrol,Kochi,4,26916.0,4.35,0.5,https://www.cardekho.com/used-car-details/used-Maruti-swift-lxi-cars-Kochi_994771d6-fc4a-4b49-91ae-d118f1f09478.htm,Poor,55,45000,316902.0,697.18,468660.0
DW-003890,Mahindra,Alturas G4,2018,1165000.0,Automatic,128000.0,Diesel,Chandigarh,9,14222.0,9.1,-31.7,https://www.cardekho.com/used-car-details/used-Mahindra-alturas-g4-4x2-at-bsiv-cars-Chandigarh_8534533e-bbf7-48c7-b500-e15cee0bb005.htm,Fair,55,22000,893382.0,1965.44,1165000.0
DW-005984,Tata,Altroz,2020,425000.0,Manual,80000.0,Diesel,Ludhiana,7,11429.0,5.31,-26.1,https://www.cardekho.com/used-car-details/used-Tata-altroz-xm-diesel-cars-Ludhiana_52f42557-8751-47b0-8d7c-32808cd99a41.htm,Good,25,9000,291628.0,641.58,425000.0
DW-001704,Renault,KWID,2021,380000.0,Manual,28267.0,Petrol,Hyderabad,6,4711.0,13.44,46.2,https://www.cardekho.com/used-car-details/used-Renault-kwid-10-rxt-opt-cars-Hyderabad_20aa5bda-82be-44c7-9265-9b3f852171b8.htm,Good,56,9000,280044.0,616.1,380000.0
DW-002326,Kia,Sonet,2022,714550.0,Manual,75097.0,Petrol,Pune,5,15019.0,9.52,-18.1,https://www.cardekho.com/used-car-details/used-Kia-sonet-htk-plus-bsvi-cars-Pune_adafc008-d98d-4cff-99bc-bd1abcca484e.htm,Fair,31,22000,540670.0,1189.47,714550.0
DW-003502,Jeep,Meridian,2022,2190000.0,Automatic,63898.0,Diesel,Jaipur,5,12780.0,34.27,-10.5,https://www.cardekho.com/used-car-details/used-Jeep-meridian-limited-opt-at-bsvi-cars-Jaipur_d8bd9069-0a4f-49cf-9497-c955d98aecb9.htm,Good,26,9000,1716235.0,3775.72,2190000.0
DW-005455,Tata,Nexon,2021,800000.0,Manual,49000.0,Petrol,Patna,6,8167.0,16.33,13.2,https://www.cardekho.com/used-car-details/used-Tata-nexon-xz-plus-bsvi-cars-Patna_1485212e-c572-4238-8ef7-d8b68008113a.htm,Good,41,9000,629880.0,1385.74,800000.0
DW-009609,Maruti Suzuki,Celerio,2020,299999.0,Manual,111000.0,CNG,New Delhi,7,15857.0,2.7,-11.8,https://www.cardekho.com/used-car-details/used-Maruti-celerio-vxi-cng-cars-New-Delhi_eabb8ad1-f414-4d72-bf65-858dfb9cf36c.htm?adId=34347&adType=41,Fair,52,22000,220409.0,484.9,299999.0
DW-008632,Honda,City,2023,1300000.0,Manual,33202.0,Petrol,Kasaragod,4,8300.0,39.15,120.3,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-zx-cars-Kasaragod_0eb0fea6-af9a-479d-b7d2-9551064d3638.htm,Excellent,80,3000,1032102.0,2270.62,1300000.0
DW-003468,Audi,Q3,2012,950000.0,Automatic,100000.0,Diesel,Jaipur,15,6667.0,9.5,-33.9,https://www.cardekho.com/used-car-details/used-Audi-q3-20-tdi-cars-Jaipur_8f33b987-7f11-4449-b2ce-bff3ed2bf0e6.htm,Fair,27,22000,755610.0,1662.34,950000.0
DW-009775,Mahindra,Scorpio,2019,1150000.0,Manual,70000.0,Diesel,New Delhi,8,8750.0,16.43,18.6,https://www.cardekho.com/used-car-details/used-Mahindra-scorpio-s11-bsiv-cars-New-Delhi_8a0b07b4-b257-417b-adab-6452a847224f.htm,Good,64,9000,903771.0,1988.3,1150000.0
DW-004772,Volkswagen,Polo,2018,525000.0,Automatic,50000.0,Petrol,Indore,9,5556.0,10.5,32.9,https://www.cardekho.com/used-car-details/used-Volkswagen-polo-gt-tsi-cars-Indore_631fe437-76b1-4a39-b995-0353510e5e23.htm,Fair,68,22000,387829.0,853.22,525000.0
DW-004373,Mercedes-Benz,C-Class,2016,3490000.0,Automatic,58000.0,Petrol,New Delhi,11,5273.0,60.17,67.0,https://www.cardekho.com/used-car-details/used-Mercedes-benz-c-class-c-200-cgi-cars-New-Delhi_2ef0c4e0-d492-4522-9734-5b2054afcc2b.htm,Fair,95,22000,2738344.0,6024.36,3490000.0
DW-003025,Volkswagen,Passat,2010,425000.0,Manual,27000.0,Petrol,Ahmedabad,17,1588.0,15.74,-44.3,https://www.cardekho.com/used-car-details/used-Volkswagen-passat-18-tsi-mt-cars-Ahmedabad_8511c92a-0903-4d81-bc4e-0d7900028400.htm,Fair,5,22000,281951.0,620.29,425000.0
DW-000583,Toyota,Glanza,2024,740000.0,Manual,48000.0,CNG,New Delhi,3,16000.0,15.42,15.6,https://www.cardekho.com/used-car-details/used-Toyota-glanza-s-cng-cars-New-Delhi_0c357c62-b593-403e-8b3e-f27c37a3743c.htm,Fair,55,22000,526320.0,1157.9,740000.0
DW-008979,Ford,Figo,2013,165000.0,Manual,64000.0,Petrol,Guwahati,14,4571.0,2.58,-34.0,https://www.cardekho.com/used-car-details/used-Ford-figo-petrol-exi-cars-Guwahati_377e8919-e560-4b15-89db-d260be56d884.htm,Fair,5,22000,106553.0,234.42,165000.0
DW-000625,Kia,Carnival,2024,5800000.0,Automatic,24960.0,Diesel,New Delhi,3,8320.0,232.37,125.2,https://www.cardekho.com/used-car-details/used-Kia-carnival-limousine-plus-cars-New-Delhi_954f8baf-57eb-4f42-9dc8-4dd929d24867.htm?adId=34535&adType=41,Excellent,71,3000,4816499.0,10596.3,5800000.0
DW-000795,Nissan,Magnite,2021,505000.0,Manual,60915.0,Petrol,Ghaziabad,6,10152.0,8.29,-8.2,https://www.cardekho.com/used-car-details/used-Nissan-magnite-turbo-xv-premium-cars-Ghaziabad_3837bef2-f0fd-414c-af3f-95f15c972fbb.htm,Good,28,9000,395938.0,871.06,505000.0
DW-000569,Mahindra,XUV700,2022,1675000.0,Automatic,74000.0,Petrol,Noida,5,14800.0,22.64,-4.3,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7-at-bsvi-cars-Noida_3881b34f-09ea-4e89-b741-db78bdd3ea0c.htm?adId=33406&adType=41,Good,42,9000,1186215.0,2609.67,1675000.0
DW-000731,BMW,5 Series,2015,795000.0,Automatic,75000.0,Diesel,New Delhi,12,6250.0,10.6,-68.5,https://www.cardekho.com/used-car-details/used-Bmw-5-series-520d-prestige-plus-cars-New-Delhi_a3227af8-b555-43ac-bfae-100fd95badd3.htm,Fair,18,22000,605129.0,1331.28,795000.0
DW-009890,Honda,Civic,2011,295000.0,Automatic,42000.0,Petrol,New Delhi,16,2625.0,7.02,-64.3,https://www.cardekho.com/used-car-details/used-Honda-civic-18-v-at-cars-New-Delhi_928b467d-bacb-45c6-acf9-3f10eafff0dc.htm,Fair,7,22000,194312.0,427.49,295000.0
DW-008145,Hyundai,i20,2017,417000.0,Manual,71710.0,Petrol,Ghaziabad,10,7171.0,5.82,-10.5,https://www.cardekho.com/used-car-details/used-Hyundai-i20-12-asta-option-cars-Ghaziabad_eba4675a-d1f4-4f97-8392-f3bf7505fb6a.htm,Fair,47,22000,315813.0,694.79,417000.0
DW-002993,Kia,Sonet,2021,875000.0,Manual,74000.0,Diesel,Ahmedabad,6,12333.0,11.82,0.3,https://www.cardekho.com/used-car-details/used-Kia-sonet-15-htx-plus-diesel-dt-cars-Ahmedabad_339e53d6-dfc7-4b62-ab80-e9343a83e3d7.htm,Good,44,9000,712102.0,1566.62,875000.0
DW-007786,MG,Hector,2022,790000.0,Manual,70000.0,Petrol,Gurgaon,5,14000.0,11.29,-30.8,https://www.cardekho.com/used-car-details/used-Mg-hector-shine-mt-cars-Gurgaon_ed56b179-d50c-4118-aa7d-27944e809214.htm?adId=34741&adType=41,Good,21,9000,614325.0,1351.52,790000.0
DW-008649,Kia,Seltos,2024,2100000.0,Automatic,15000.0,Petrol,Surathkal,3,5000.0,140.0,90.9,https://www.cardekho.com/used-car-details/used-Kia-seltos-gtx-plus-s-turbo-dct-cars-Surathkal_84c84808-1fdb-4905-b6a9-0c0753c36efa.htm,Excellent,68,3000,1653279.0,3637.21,2100000.0
DW-002886,Maruti Suzuki,Swift Dzire,2011,150000.0,Manual,50000.0,Petrol,Ahmedabad,16,3125.0,3.0,-61.8,https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-12-vxi-bsiv-cars-Ahmedabad_9f83376e-5f05-4c4e-8ca0-79a1ffa0dff1.htm?adId=34076&adType=41,Fair,11,22000,90618.0,199.36,150000.0
DW-005303,Volkswagen,Polo,2017,430000.0,Manual,110000.0,Diesel,Nagpur,10,11000.0,3.91,8.9,https://www.cardekho.com/used-car-details/used-Volkswagen-polo-15-tdi-highline-cars-Nagpur_c0b6ddc2-4607-455c-865e-1f155f8b9ea9.htm,Fair,66,22000,307783.0,677.12,430000.0
DW-000361,Maruti Suzuki,Suzuki Swift Dzire,2009,120000.0,Manual,160000.0,Petrol,Surat,18,8889.0,0.75,-62.5,https://www.cardekho.com/used-cars+in+surat?pageNo=1,Fair,58,22000,77554.0,170.62,120000.0
DW-004722,Toyota,Innova Crysta,2025,2100000.0,Manual,10000.0,Diesel,Indore,2,5000.0,210.0,19.0,https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-24-gx-8str-cars-Indore_979e6d7e-85c0-429c-9dd4-1e75c609f29b.htm?adId=32105&adType=41,Excellent,41,3000,1694846.0,3728.66,2100000.0
DW-006033,Honda,WR-V,2018,520000.0,Manual,100000.0,Diesel,Ludhiana,9,11111.0,5.2,-8.2,https://www.cardekho.com/used-car-details/used-Honda-wr-v-i-dtec-vx-cars-Ludhiana_aad1e93b-3551-4198-b86b-605350c2bb01.htm,Fair,58,22000,382541.0,841.59,520000.0
DW-000292,Maruti Suzuki,Suzuki Baleno,2019,433000.0,Manual,92738.0,Diesel,Chandigarh,8,11592.0,4.67,-15.4,https://www.cardekho.com/used-cars+in+chandigarh?pageNo=1,Good,42,9000,318017.0,699.64,433000.0
DW-008093,Nissan,Magnite,2016,652812.0,Automatic,97198.0,Petrol,Noida,11,8836.0,6.72,18.7,https://www.cardekho.com/used-car-details/used-Nissan-magnite-xl-amt-cars-Noida_4adf2744-8b5b-4f89-b115-aaaa1d1514e6.htm,Fair,72,22000,439902.0,967.78,652812.0
DW-003007,Volkswagen,Vento,2015,375000.0,Automatic,141000.0,Diesel,Ahmedabad,12,11750.0,2.66,-9.6,https://www.cardekho.com/used-car-details/used-Volkswagen-vento-15-tdi-comfortline-at-cars-Ahmedabad_86690bdd-5587-4983-8a56-0c0b9a5666eb.htm,Fair,57,22000,248544.0,546.8,375000.0
DW-000102,Kia,Sonet,2022,795000.0,Manual,21411.0,Petrol,Hyderabad,5,4282.0,37.13,-8.9,https://www.cardekho.com/used-cars+in+hyderabad?pageNo=1,Good,16,9000,570518.0,1255.14,795000.0
DW-009176,Tata,Punch,2024,601675.0,Manual,26373.0,Petrol,Jodhpur,3,8791.0,22.81,-1.4,https://www.cardekho.com/used-car-details/used-Tata-punch-adventure-bsvi-cars-Jodhpur_752e78a0-3acd-4652-8d12-3fc5364636f5.htm,Excellent,30,3000,451871.0,994.12,601675.0
DW-001531,Volvo,XC40,2020,2523340.0,Automatic,28140.0,Petrol,Bangalore,7,4020.0,89.67,0.5,https://www.cardekho.com/used-car-details/used-Volvo-xc40-t4-r-design-cars-Bangalore_667c2931-fe74-4385-a7b4-b3b06add6cd4.htm,Good,32,9000,2114697.0,4652.33,2523340.0
DW-000705,Ford,Ecosport,2021,650000.0,Manual,65000.0,Diesel,New Delhi,6,10833.0,10.0,40.1,https://www.cardekho.com/used-car-details/used-Ford-ecosport-15-diesel-titanium-cars-New-Delhi_7ac57323-2a6a-4656-8f4b-4fc07d2cfc1a.htm,Good,74,9000,495252.0,1089.55,650000.0
DW-007449,Toyota,Innova Hycross,2023,2375000.0,Automatic,100800.0,Petrol,New Delhi,4,25200.0,23.56,-24.5,https://www.cardekho.com/used-car-details/used-Toyota-innova-hycross-vx-7str-hybrid-cars-New-Delhi_b975f9d4-0894-4922-9b7c-66860113164b.htm,Poor,41,45000,1701162.0,3742.56,2375000.0
DW-005332,Renault,KWID,2021,350000.0,Manual,25000.0,Petrol,Nagpur,6,4167.0,14.0,34.6,https://www.cardekho.com/used-car-details/used-Renault-kwid-rxt-cars-Nagpur_3fa1cbb4-bcc9-4e29-ba51-52722dcc0389.htm,Good,56,9000,241552.0,531.41,350000.0
DW-004642,Skoda,Kushaq,2022,774840.0,Manual,72258.0,Petrol,Indore,5,14452.0,10.72,-24.3,https://www.cardekho.com/used-car-details/used-Skoda-kushaq-10-tsi-style-bsvi-cars-Indore_5fcef144-c41e-46bd-bee7-a30312855e79.htm,Good,32,9000,572708.0,1259.96,774840.0
DW-005690,Renault,KWID,2023,373320.0,Manual,40731.0,Petrol,Bhopal,4,10183.0,9.17,43.6,https://www.cardekho.com/used-car-details/used-Renault-kwid-10-rxl-cars-Bhopal_617cec8a-3fd0-4b89-9d98-8a07faeed6b6.htm,Good,68,9000,298003.0,655.61,373320.0
DW-007183,Tata,Tiago,2017,375000.0,Manual,150000.0,Diesel,Aurangabad,10,15000.0,2.5,-5.1,https://www.cardekho.com/used-car-details/used-Tata-tiago-105-revotorq-xz-plus-cars-Aurangabad_396ea851-db33-4241-a062-1f9ea2d25b82.htm,Fair,69,22000,262063.0,576.54,375000.0
DW-010396,Hyundai,Venue,2019,675000.0,Automatic,48880.0,Petrol,Mumbai,8,6110.0,13.81,-5.1,https://www.cardekho.com/used-car-details/used-Hyundai-venue-sx-plus-turbo-dct-bsiv-cars-Mumbai_0c2f5280-05ec-4a32-8054-de7c5901470e.htm,Good,32,9000,541716.0,1191.78,675000.0
DW-009623,Hyundai,Creta,2024,1595000.0,Automatic,23000.0,Petrol,New Delhi,3,7667.0,69.35,87.6,https://www.cardekho.com/used-car-details/used-Hyundai-creta-sx-o-ivt-dt-cars-New-Delhi_4b8e7edf-7ac0-45d1-afcd-ba329fe52564.htm,Excellent,55,3000,1305547.0,2872.2,1595000.0
DW-000857,Honda,City,2016,460000.0,Manual,55000.0,Petrol,Thane,11,5000.0,8.36,-22.0,https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-v-cars-Thane_7bb7b55c-daa1-4e47-86d2-d34eaf518482.htm,Fair,22,22000,307647.0,676.82,460000.0
DW-004124,Jeep,Compass,2018,650000.0,Manual,69000.0,Diesel,Jalandhar,9,7667.0,9.42,-33.3,https://www.cardekho.com/used-car-details/used-Jeep-compass-20-limited-cars-Jalandhar_9623601c-79d3-4978-8067-22c498b9f626.htm,Fair,3,22000,492344.0,1083.16,650000.0
DW-004314,Renault,KWID,2016,190140.0,Automatic,102147.0,Petrol,Kochi,11,9286.0,1.86,-26.9,https://www.cardekho.com/used-car-details/used-Renault-kwid-10-amt-rxt-cars-Kochi_a8a2145a-befa-46cb-9210-f39dea0473bb.htm,Fair,24,22000,138452.0,304.59,190140.0
DW-001351,Volkswagen,Taigun,2022,1345000.0,Manual,18000.0,Petrol,Bangalore,5,3600.0,74.72,22.3,https://www.cardekho.com/used-car-details/used-Volkswagen-taigun-10-tsi-highline-bsvi-cars-Bangalore_f10abf66-5e30-454f-a2e2-52072f86bc5f.htm,Good,43,9000,1013631.0,2229.99,1345000.0
DW-009321,MG,Hector,2020,1000000.0,Manual,30000.0,Petrol,Nagaur,7,4286.0,33.33,-12.4,https://www.cardekho.com/used-car-details/used-Mg-hector-hybrid-sharp-mt-cars-Nagaur_9e9a848d-5ee0-4ac9-be70-827fa3cea091.htm,Good,20,9000,698642.0,1537.01,1000000.0
DW-004504,Tata,Altroz,2022,748000.0,Manual,65641.0,Diesel,Coimbatore,5,13128.0,11.4,30.1,https://www.cardekho.com/used-car-details/used-Tata-altroz-xz-diesel-cars-Coimbatore_44ad650c-eee1-42e1-8fe1-27167fe903a0.htm,Good,58,9000,618195.0,1360.03,748000.0
DW-003376,Renault,Triber,2024,500000.0,Manual,68000.0,Petrol,Jaipur,3,22667.0,7.35,10.5,https://www.cardekho.com/used-car-details/used-Renault-triber-rxl-cars-Jaipur_63e2ed8c-c931-4fd9-b496-e55599733008.htm,Poor,46,45000,371275.0,816.8,500000.0
DW-004813,Ford,Ecosport,2020,765000.0,Manual,80000.0,Diesel,Indore,7,11429.0,9.56,64.9,https://www.cardekho.com/used-car-details/used-Ford-ecosport-15-diesel-titanium-bsiv-cars-Indore_abd8f0a0-231f-4f09-9785-979193f2d8e9.htm?adId=34322&adType=41,Good,103,9000,586416.0,1290.12,765000.0
DW-006718,Renault,KWID,2016,161974.0,Manual,46054.0,Petrol,Rajkot,11,4187.0,3.52,-37.7,https://www.cardekho.com/used-car-details/used-Renault-kwid-rxt-cars-Rajkot_1bb85595-7ffa-41f1-bac3-66a844e2a11e.htm,Fair,7,22000,104799.0,230.56,161974.0
DW-005023,Volkswagen,Vento,2019,413800.0,Automatic,98151.0,Petrol,Surat,8,12269.0,4.22,-0.3,https://www.cardekho.com/buy-used-car-details/used-Volkswagen-vento-12-tsi-highline-plus-at-cars-Surat_ee36c6ca-70ba-4331-a550-f56fb46cf2bd.htm,Good,67,9000,293803.0,646.37,413800.0
DW-007857,Maruti Suzuki,Vitara Brezza,2021,663579.0,Manual,58916.0,Petrol,Noida,6,9819.0,11.26,1.0,https://www.cardekho.com/used-car-details/used-Maruti-vitara-brezza-zxi-plus-cars-Noida_035108be-612f-41a4-b518-946d991a5d15.htm,Good,39,9000,537071.0,1181.56,663579.0
DW-006947,Hyundai,Aura,2020,470000.0,Manual,72532.0,Diesel,Varanasi,7,10362.0,6.48,-18.8,https://www.cardekho.com/used-car-details/used-Hyundai-aura-s-diesel-cars-Varanasi_c673c797-65e6-4ca0-a02b-0306eb2ef1dc.htm,Good,31,9000,355151.0,781.33,470000.0
DW-001471,MG,Gloster,2021,2890000.0,Automatic,55000.0,Diesel,Bangalore,6,9167.0,52.55,7.0,https://www.cardekho.com/used-car-details/used-Mg-gloster-savvy-6-str-cars-Bangalore_be808ad7-43b9-487d-9e84-d63fd0279513.htm?adId=34127&adType=41,Good,52,9000,2028686.0,4463.11,2890000.0
DW-009682,Hyundai,Grand i10,2017,260000.0,Manual,79000.0,Petrol,Greater Noida,10,7900.0,3.29,-28.4,https://www.cardekho.com/used-car-details/used-Hyundai-grand-i10-asta-option-cars-Greater-Noida_012ecaee-941f-4c90-bfab-3fd74a7f6f49.htm?adId=33834&adType=41,Fair,25,22000,186638.0,410.6,260000.0
DW-006712,Jeep,Compass,2019,940000.0,Automatic,50125.0,Petrol,Mumbai,8,6266.0,18.75,-3.6,https://www.cardekho.com/used-car-details/used-Jeep-compass-14-limited-opt-dct-bsvi-cars-Mumbai_aa9bd012-5b52-4a1b-a5cb-8e482af7417d.htm,Good,26,9000,783020.0,1722.64,940000.0
DW-000851,Hyundai,i20,2016,384000.0,Manual,48503.0,Petrol,Thane,11,4409.0,7.92,-17.6,https://www.cardekho.com/used-car-details/used-Hyundai-i20-sportz-12-cars-Thane_d05f3c11-6570-437f-8baa-f199e790ccbd.htm,Fair,20,22000,294559.0,648.03,384000.0
DW-007586,Tata,Sierra,2026,1550000.0,Manual,10000.0,Petrol,Gurgaon,1,10000.0,155.0,-20.5,https://www.cardekho.com/used-car-details/used-Tata-sierra-adventure-cars-Gurgaon_bea8f07d-96d5-4ab5-9051-77c7726ccc0a.htm?adId=32429&adType=41,Good,3,9000,1140449.0,2508.99,1550000.0
DW-004681,Tata,Nexon,2023,1100000.0,Automatic,22500.0,Petrol,Indore,4,5625.0,48.89,55.7,https://www.cardekho.com/used-car-details/used-Tata-nexon-xza-plus-luxs-dark-edition-amt-bsvi-cars-Indore_3dfae93b-af5f-4e36-9ae3-94acae1426bb.htm?adId=34321&adType=41,Excellent,60,3000,775799.0,1706.76,1100000.0
DW-008367,Hyundai,i10,2011,125000.0,Manual,136000.0,Petrol,Dehradun,16,8500.0,0.92,-44.4,https://www.cardekho.com/used-car-details/used-Hyundai-i10-sportz-option-cars-Dehradun_675cc722-64c4-48b9-b224-6e31b3165b79.htm?adId=33603&adType=41,Fair,44,22000,83132.0,182.89,125000.0
DW-000564,Mahindra,XUV700,2021,1645000.0,Automatic,53881.0,Petrol,New Delhi,6,8980.0,30.53,-6.0,https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7-at-bsvi-cars-New-Delhi_9516fd1b-8aff-4683-abe9-538987b136da.htm,Good,27,9000,1373720.0,3022.18,1645000.0
DW-004576,Renault,Triber,2024,780000.0,Automatic,4276.0,Petrol,Coimbatore,3,1425.0,182.41,72.3,https://www.cardekho.com/used-car-details/used-Renault-triber-rxt-easy-r-amt-cars-Coimbatore_787515d5-20e5-4c5a-aa6d-0384bea175b8.htm,Excellent,70,3000,605293.0,1331.64,780000.0
DW-001489,Nissan,Terrano,2013,308140.0,Manual,137777.0,Diesel,Bangalore,14,9841.0,2.24,-16.2,https://www.cardekho.com/used-car-details/used-Nissan-terrano-xl-plus-85-ps-cars-Bangalore_182c7529-78b6-4e6b-bdb1-cd18a1d16989.htm,Fair,57,22000,223387.0,491.45,308140.0
